text,label
"g i á o _ v i ê n   v à o   t i ế t   đ ú n g   g i ờ   ,   g i ả n g _ d ạ y   n h i ệ t _ t ì n h   ,   t ậ n _ t â m   .",0
t h ầ y   n g h ỉ   q u á   n h i ề u   t i ế t   v à   c h ỉ   d ạ y   n h ữ n g   t h ứ   m à   s i n h _ v i ê n   đ ã   b i ế t   r ồ i   h o ặ c   đ ã   c ó   t r o n g   s l i d e   .,0
"t h ầ y   d ạ y   t ố t   ,   d ễ   t i ế p _ t h u   v à   c ó   c h ấ t _ l ư ợ n g   t u y ệ t   .",0
"c ô   x i n h   ,   d ạ y   t ố t   .",1
g i ả n g _ d ạ y   h ơ i   k h ó   h i ể u   .,0
"v â n g   ,   m a y   t h a y   c ó   m ộ t   b ạ n   đ ã   t r ả _ l ờ i   đ ư ợ c   n h ữ n g   g ì   t h ầ y   đ ư a   r a   ,   v à   t h ế _ l à   b ạ n   k i a   r ớ t   .",3
m ọ i   t h ứ   đ ề u   t u y ệ t _ v ờ i   .,3
g i ả n g _ d ạ y   đ ề u   .,0
c h ư a   h à i _ l ò n g   .,3
c ầ n   s ử a _ c h ữ a   c á c   l i n h _ k i ệ n   p h ò n g   m á y   w z j w z 2 3   v ì   m ộ t _ s ố   c h u ộ t   đ ã   h ư   .,2
p h â n _ c h i a   n h ó m   t h ự c _ h à n h   k h ô n g   h ợ p _ l ý   v à   t h ầ y   c ũ n g   k h ô n g   q u a n _ t â m   .,0
v ề   m u ộ n   .,3
"v u i _ t í n h   ,   n h i ệ t _ t ì n h   .",0
k h á   g i ố n g   l ú c   h ọ c   p h ổ _ t h ô n g   .,1
"g i ả n g _ v i ê n   c ầ n   h ỗ _ t r ợ   s i n h _ v i ê n   n h i ề u   h ơ n   ,   h ư ớ n g _ d ẫ n   s i n h _ v i ê n   v ề   b à i _ t ậ p   t h ự c _ h à n h   .",0
t h ự c _ h à n h   đ ầ y _ đ ủ   .,1
t h ầ y   c ầ n   t ư ơ n g _ t á c   n h i ề u   v ớ i   s i n h _ v i ê n   .,0
"n ê n   t h a y _ đ ổ i   h ì n h _ t h ứ c   t h i   c u ố i   k ỳ   ,   n ê n   l à m   b à i   t h i   t r ê n   m á y   h o ặ c   l à m   đ ồ _ á n   m ô n _ h ọ c   .",1
b ằ n g _ c h ứ n g   l à   k ỳ   t h i   c u ố i   k ỳ   đ i ể m   t r ả i   d à i   t ừ   1   -   5   đ i ể m   .,3
g i ả n g   b à i   k ỹ   v à   d ễ   h i ể u   .,0
t h ầ y   n g h i ê m _ k h ắ c   k h i ế n   h ọ c _ s i n h   t ậ p _ t r u n g   h ọ c   h ơ n   .,0
"t h ầ y   b i ế t   r õ   s ự   c h ê n h _ l ệ c h   v ề   t r ì n h _ đ ộ   g i ữ a   k h o á   9   v à   k h o á   1 0   t r o n g   l ớ p   n ê n   đ ư a   r a   c á c h   đ á n h _ g i á   h ợ p _ l ý   ,   t h ầ y   n ó i   r õ   đ i ể m   m ạ n h   v à   đ i ể m   y ế u   c ủ a   n h ó m   s a u   m ỗ i   l ầ n   b á o _ c á o   .",0
t ổ _ c h ứ c   h ọ c   b ù   c h o   c á c   b u ổ i   n g h ỉ   đ ể   c u n g _ c ấ p   đ ầ y _ đ ủ   k i ế n _ t h ứ c   .,1
d ạ y   v à   ô n _ t ậ p   t ậ n _ t ì n h   .,0
r ấ t   t h â n _ t h i ệ n   .,0
"t h ầ y   h a y   c h é m   g i ó   q u á _ đ à   ,   h o c   l u ô n   q u á   g i ờ   t r ư a   k h i ế n   s i n h _ v i ê n   m ệ t _ m ỏ i   .",0
"t h ầ y   l u ô n   q u a n _ t â m   đ ế n   s i n h _ v i ê n   ,   l u ô n   n h ắ c _ n h ở   g i á m _ s á t   q u á _ t r ì n h   .",0
t r ờ i   n ó n g   q u á   v à   m á y _ c h i ế u   q u á   x a   v ớ i   l ớ p   đ ô n g   h ọ c _ s i n h   .,2
"g i ả n g _ v i ê n   c ó   t â m _ h u y ế t   ,   k h ả _ n ă n g   t r u y ề n _ đ ạ t   đ ế n   h ọ c _ s i n h   c a o   .",0
đ i ề u   e m   h à i _ l ò n g   n h ấ t   đ ó   l à   g i ả n g _ v i ê n   n h i ệ t _ t ì n h   v a   l u ô n   t ạ o   đ ư ợ c   c ả m _ g i á c   h ứ n g _ t h ú   k h i   m à   h ọ c   t i ế n g   a n h   .,0
"h ì n h _ t h ứ c   b á o _ c á o   đ ồ _ á n   q u á   đ ơ n _ g i ả n   ,   k h ô n g   c ó   c h i ề u   s â u   d ẫ n   đ ế n   k h ô n g   n ó i   l ê n   đ ư ợ c   c h ấ t _ l ư ợ n g   đ ồ _ á n   ,   k h ô n g   k i ể m _ s o á t   đ ư ợ c   t r ư ờ n g _ h ợ p   g á n h   t e a m   ,   t r ư ờ n g _ h ợ p   k h ô n g   h i ể u   r õ   c o d e   v ẫ n   đ ư ợ c   m a x   đ i ể m   .",0
c ó   c h o   c á c   b à i _ t ậ p   v ừ a   s ứ c   s i n h _ v i ê n   v à   t í c h _ c ự c   g i ả i _ đ á p   t h ắ c _ m ắ c   .,0
d ạ y   r ấ t   h a y   .,0
g i á o _ v i ê n   g i ả n g   b à i _ l à m   c h o   s i n h _ v i ê n   h ứ n g _ t h ú   v à   d ễ   t i ế p _ t h u   .,0
g i ả n g _ v i ê n   n ê n   đ ả m _ b ả o   g i ờ   l ê n _ l ớ p   v ì   g i ả n g _ v i ê n   đ ã   n g h ỉ   k h á   n h i ề u   s ố   t i ế t   c ó   t r ê n   l ớ p   .,0
l â u _ l â u   c ò n   k ể   c h u y ệ n   e m   t h ấ y   r ấ t   t h o ả i _ m á i   k h ô n g   q u á   n ặ n g _ n ề   .,0
"đ i   t h ự c _ t ậ p   ,   đ ế n   c ô n g _ t y   k a y d o t v n   đ ể   l à m _ v i ệ c   v à   h ọ c   .",3
"g i ả n g _ v i ê n   d ạ y   n h i ệ t _ t ì n h   ,   t r u y ề n _ đ ạ t _ k i ế n   d ễ   h i ể u   .",0
"v ề   b à i _ t ậ p   ,   k h ô n g   b a o _ g i ờ   d ạ y   t í n h _ t o á n   g ì   c ả   ,   m à   v ề   n h à   t h ì   b à i _ t ậ p   ,   d e a d l i n e   ,   r ồ i   b à i _ l à m   1 5   p h ú t   t r ê n   l ớ p   ,   đ ủ   k i ể u   k i ể m _ t r a   .",1
"b u ổ i   h ọ c   t r ư ớ c   b u ổ i   c u ố i _ c ù n g   c ủ a   m ô n _ h ọ c   c ô   w z j w z 4 8   c ó   d ặ n   t u ầ n   s a u   c ó   đ i   h ọ c   ,   a i   m u ố n   đ i   t h ì   đ i   ,   k h ô n g   đ i   c ũ n g   k h ô n g   s a o   v ì   b u ổ i   đ ó   k h ô n g   đ i ể m _ d a n h   n h ư n g   k h i   đ ế n   l ớ p   t h ì   k h ô n g   c ó   a i   d ạ y   .",0
"t u y _ n h i ê n   c ô   n ê n   c â n _ n h ắ c   l ạ i   v ề   s ố _ l ư ợ n g   y ê u _ c ầ u   đ ố i _ v ớ i   s i n h _ v i ê n   đ ể   s i n h _ v i ê n   k h ô n g   b ị   k h ớ p   v ì   q u á   n h i ề u   d ẫ n   đ ế n   l à m   q u a _ l o a   c h o   c ó   ,   n h ư _ v ậ y   t h ì   k ế t _ q u ả   l ạ i   k h ô n g   t ố t   .",0
"c á c h   t h ầ y   g i ả n g   d ậ y   r ấ t   k h o a _ h ọ c   ,   đ ơ n _ g i ả n   d ễ   h i ể u   !",0
"q u a n _ t â m   đ ế n   s i n h _ v i ê n   ,   t h ư ờ n g _ x u y ê n   h ư ớ n g _ d ẫ n   t ừ n g   s i n h _ v i ê n   .",0
t h a y _ đ ổ i   h ì n h _ t h ứ c   đ á n h _ g i á   m ô n _ h ọ c   .,1
g i ả n g _ v i ê n   t h ự c _ h à n h   k h ô n g   h à i _ l ò n g   k h i   e m   k h ô n g   b i ế t   c h ú t   g ì   v ề   b à i   t h ự c _ h à n h   s ố   4   n h ư n g   e m   đ â u   c ó   c ơ _ h ộ i   n à o   đ ể   b i ế t   v ề   c h ú n g   t r ư ớ c   .,0
c h ị u _ k h ó   .,0
"t h ầ y   r ấ t   v u i _ t í n h   ,   g i ả n g _ d ạ y   r ấ t   h a y   !",0
t h ầ y   g i ả n g _ d ạ y   r ấ t   n h i ệ t _ t ì n h   v à   v u i _ t í n h   .,0
t h ầ y   r ấ t   n h i ệ t _ t ì n h   v à   c ó _ t h ể   c ó   g i ả n g   l ạ i   c ả   c h ư ơ n g   k h i   l ớ p   k h ô n g   h i ể u   .,0
t h ầ y   g i ả i _ đ á p   t h ắ c _ m ắ c   n h i ệ t _ t ì n h   .,0
c ô   l ấ y   v í _ d ụ   t h ự c _ t ế   t h ì   đ ừ n g   c ó   l i ê n _ q u a n   n h i ề u   q u á   đ ế n   q u a n _ đ i ể m   c á _ n h â n   g h e n _ ă n _ t ứ c _ ở   c ủ a   c ô   v ớ i   n g ư ờ i   k h á c   n h ư   v í _ d ụ   c ô   n ó i   m ộ t   n g ư ờ i   đ ạ i _ g i a   b ỏ   t i ề n   t ỷ   t ổ _ c h ứ c   s i n h _ n h ậ t   c h o   v ợ   h ọ   t h a y _ v ì   đ i   l à m   t ừ _ t h i ệ n   h a y   c á c   t h ứ   k h á c   .,0
"k h ả _ n ă n g   t r u y ề n _ t h ụ   t ố t   ,   t ạ o   c ả m _ h ứ n g   h ọ c _ t ậ p   .",0
c á c h   d ạ y   c ủ a   g i á o _ v i ê n   h i ệ u _ q u ả   .,0
"g i ả n g _ v i ê n   n h i ệ t _ t ì n h   ,   t ố t   v ớ i   s i n h _ v i ê n   .",0
"h ọ c   t r o n g   p h ò n g   c h ấ t _ l ư ợ n g   c a o   h ơ n   ,   p h ò n g   h ọ c   h i ệ n _ t ạ i   k h ô n g   c ó   m á y _ l ạ n h   .",2
"g i ả n g _ v i ê n   c ầ n   q u a n _ t â m   đ ế n   s i n h _ v i ê n   n h i ề u   h ơ n _ n ữ a   ,   l ớ p _ h ọ c   đ ô n g   g i ả n g _ v i ê n   c h ư a   q u a n _ t â m   n h i ệ t _ t ì n h   .",0
s ử _ d ụ n g   t h ờ i _ g i a n   d ạ y   c h ư a   đ ư ợ c   k h o a _ h ọ c   .,0
e m   t h í c h   c á c h   r a   đ ề   c ủ a   t h ầ y   .,0
e m   n g h ỉ   n ê n   b i ê n _ s o ạ n   l ạ i   .,1
"c ô   h ư ớ n g _ d ẫ n   s i n h _ v i ê n   v à   n h ậ n _ x é t   v ề   đ ồ _ á n   r ấ t   t ậ n _ t ì n h   ,   c h í n h _ x á c   .",0
"c ô   c h o   b à i _ t ậ p   v ề   n h à   ,   d e a d l i n e   c u ố i   m ỗ i   c h ư ơ n g   ,   b à i _ t ậ p   m ỗ i   c h ư ơ n g   g i ú p   t ụ i   e m   n ắ m   v ữ n g   k i ế n _ t h ứ c   c ủ a   m ô n _ h ọ c   n à y   .",0
c h ư a   b i ế t   c á c h   t r u y ề n _ đ ạ t   .,0
"t h ầ y   d ạ y   t ố t   ,   n h i ệ t _ t ì n h   v à   q u a n _ t â m   s i n h _ v i ê n   .",0
"t h ầ y   d ạ y   r ấ t   h ă n g _ s a y   ,   n h i ệ t _ t ì n h   .",0
g i á o _ v i ê n   g i ả n g _ d ạ y   d ễ   h i ể u   v à   n h i ệ t _ t ì n h   t r o n g   t i ế t   h ọ c   .,0
"g i ả n g _ d ạ y   t í c h _ c ự c   ,   h i ệ u _ q u ả   .",0
đ ề _ n g h ị   t h ầ y   s h a r e   s l i d e   g i ả n g _ d ạ y   t r ê n   l ớ p   .,0
n ê n   t h ố n g _ n h ấ t   h ì n h _ t h ứ c   t h i   t h ự c _ h à n h   c ủ a   m ô n _ h ọ c   .,1
"e m   x i n   g ó p _ ý _ k i ế n   n h ư   t h ế _ n à y   ,   n ó i   k h ô n g   p h ả i   l à   n ó i _ x ấ u   t h ầ y   n h ư n g   t h ầ y   d ạ y   r ấ t   n h à m _ c h á n   ,   t h ầ y   c h ỉ   đ ọ c   s l i d e   r ồ i   v ề   t h ô i   ,   k h ô n g   c h o   v í _ d ụ   ,   k h ô n g   h ư ớ n g _ d ẫ n   g i ả i   b à i _ t ậ p   c h o   s i n h _ v i ê n   .",0
"h ọ c   p h ò n g   e l a b   q u á   r ộ n g   ,   p h â n _ t á n   s i n h _ v i ê n   l à m   g i ả n g _ v i ê n   k h ó   t ư ơ n g _ t á c   t r ự c _ t i ế p   v ớ i   s i n h _ v i ê n   .",2
l ê n   đ ư ợ c   1   b u ổ i   .,0
"t h ầ y   d ạ y   r ấ t   h a y   ,   c ả m _ ơ n   t h ầ y   ạ   .",0
"g i ả n g   k h ô n g   h i ể u   ,   n ó i   n h i ề u   .",0
"g i ả n g _ v i ê n   n h i ệ t _ t ì n h   ,   m á u _ l ử a   ,   p h ư ơ n g _ p h á p   g i ả n g _ d ạ y   h i ệ n _ đ ạ i   .",0
"g i á o _ v i ê n   g i ả n g _ d ạ y   r ấ t   n h i ệ t _ t ì n h   ,   b à i   g i ả n g   d ễ   h i ể u   .",0
g i á o _ v i ê n   k h ô n g   g i ú p _ đ ỡ   s i n h _ v i ê n   t h ự c _ h à n h   .,0
e m   m u ố n   n h à _ t r ư ờ n g   x ế p   l ị c h   l à m _ s a o   đ ể   c h ú n g _ e m   í t   b ị   t r ù n g   l ị c h   n h ấ t   ạ   .,1
"c ô   g i ả n g _ d ạ y   r ấ t   c ó   t â m   v ớ i   n g h ề   ,   đ ô i _ k h i   c ô   c ò n   c h o   t ụ i   e m   t h ê m   b à i _ t ậ p   t ự   l u y ệ n   .",0
m o n g   c á c   t h ầ y _ c ô   s ẽ   đ ầ u _ t ư   h ơ n   v à o   p h ầ n   s p e a k i n g   v à   p h ầ n   w r i t i n g   n h i ề u   h ơ n   .,0
k h ô n g   h ư ớ n g _ d ẫ n   l à m   đ ồ _ á n   .,0
"v u i _ v ẻ   ,   t h â n _ t h i ế t   v ớ i   h ọ c _ s i n h   t ạ o   c ả m _ g i á c   t h o ả i _ m á i   .",0
t h ầ y   r ấ t   n h i ệ t _ t ì n h   v ớ i   h ọ c _ s i n h   .,0
s ự   n h i ệ t _ t ì n h   v à   t â m _ h u y ế t   k h i   g i ả n g _ d ạ y   c ủ a   c ô   .,0
v ề   h ạ n   n ộ p   b à i   (   d e a d l i n e   )   t r ê n   m o o d l e   t h ầ y   n ê n   c ố _ đ ị n h   m ộ t   g i ờ _ g i ấ c   n à o   đ ó   .,0
t h ầ y   l u ô n   h ư ớ n g _ d ẫ n   r ấ t   c h i _ t i ế t   c h o   s i n h _ v i ê n   !,0
c h ỉ   v ì   m ô n   g a m e   m à   e m   h ọ c   h a i   l ầ n   m à   k h ô n g   q u a   q u ả _ t h ậ t   e m   r ấ t   k h ô n g   h à i _ l ò n g   v ì   n h ữ n g   l ý _ d o   v ô _ c ù n g   t h i ế u   c h u y ê n _ n g h i ệ p   n h ư   t h ế _ n à y   .,1
c ô   đ i   b à i _ t ậ p   h ơ i   c h ậ m   n h ư n g   n h ư _ v ậ y   c ũ n g   đ ư ợ c   .,0
c h u y ê n _ m ô n   c a o   .,0
"t h ầ y   d ạ y   r ấ t   h a y   v à   d ễ   h i ể u   ,   h ầ u _ n h ư   m ọ i   t h ắ c _ m ắ c   đ ề u   k h ô n g   c ầ n   h ỏ i   t h ầ y   v ẫ n   t r ả _ l ờ i   .",0
g i ả n g _ v i ê n   n g h ỉ   n h i ề u   .,0
"d ạ y   t ố t   ,   k h ô n g   k h ó _ k h ă n   v ớ i   h ọ c _ s i n h   .",0
g i ả n g _ v i ê n   t r u y ề n _ đ ạ t   đ ư ợ c   ý   h i ể u   đ ế n   s i n h _ v i ê n   .,0
t h ầ y   w z j w z 2 5 1   d ạ y   r ấ t   n h i ệ t _ t ì n h   v ớ i   s i n h _ v i ê n   .,0
"n h i ệ t _ t ì n h   ,   t h ự c _ t ế   .",0
t h ầ y   l u ô n   b i ế t   c á c h   t h ú c _ đ ẩ y   s i n h _ v i ê n   h ọ c _ t ậ p   m ộ t _ c á c h   h ă n g _ s a y   h ơ n   .,0
t à i _ l i ệ u   h ọ c   m ô n   n à y   c ầ n   đ ư ợ c   c ậ p _ n h ậ t   đ ầ y _ đ ủ   h ơ n   .,1
"p h ầ n   đ ầ u   t h ầ y   g i ả n g   k h ô n g   h i ể u   ,   b ọ n   e m   c ó   v ề   x e m _ l ạ i   n h ư n g   t h ậ t _ s ự   k h ô n g   t i ế p _ t h u   l ạ i   đ ư ợ c   b a o _ n h i ê u   .",0
p h ư ơ n g _ p h á p   d ạ y   c ò n   c h ư a   t h ự c _ s ự   t h u _ h ú t   đ ư ợ c   s ự   c h ú _ ý   c ủ a   s i n h _ v i ê n   g â y   n ê n   n h à m _ c h á n   v à   t h ụ _ đ ộ n g   .,0
s ự   n h i ệ t _ t ì n h   c ủ a   t h ầ y _ c ô   .,0
p h ò n g   h ọ c   ồ n   d o   c ạ n h   k h u   x â y _ d ự n g   .,2
"b ê n   c ạ n h   v ấ n _ đ ề   p h á t _ â m   l ỗ i   ,   c ò n   l à   v ấ n   đ ể   t r u y ề n _ đ ạ t   ,   t h ậ t _ s ự   n ó   r ấ t   c h á n   v à   b u ồ n _ n g ủ   ,   l ư ợ n g   s i n h _ v i ê n   đ ă n g _ k ý   t h ì   l ớ n   h ơ n   5 0   b ạ n   ,   m à   t h ự c _ t r ạ n g   đ i   h ọ c   t h ì   c h ỉ   k h o ả n g   2 0   -   2 5   b ạ n   !",1
"l ợ i _ í c h   d o u b l e d o t   s i n h _ v i ê n   r è n _ l u y ệ n   k ỹ _ n ă n g   l à m _ v i ệ c   n h ó m   ,   t r á n h   t i ế p _ t h u   t h ụ _ đ ộ n g   ,   h ọ c   đ ư ợ c   c á c h   t r ì n h _ b à y   t r ư ớ c   đ á m   đ ô n g   .",1
g i á o _ v i ê n   g i ọ n g   k h ó   n g h e   v à   h ơ i   n h ỏ   .,0
đ ề _ n g h ị   t ă n g   t h ờ i _ g i a n   t h ư c   h à n h   .,1
"t h ầ y   v u i _ t í n h   v à   d ạ y   r ấ t   n h i ệ t _ t ì n h   ,   r ấ t   q u a n _ t â m   t ớ i   s i n h _ v i ê n   đ ặ c _ b i ệ t   l à   s i n h _ v i ê n   n ữ   .",0
n h i ệ t _ t ì n h   g i ú p   s i n h _ v i ê n   g i ả i _ đ á p   t h ắ c _ m ắ c   .,0
h ơ i   k h ó   h i ể u   c h ú t _ x í u   .,3
p h ò n g   m á y   c ó   q u á   n h i ề u   m á y   k h ô n g   s ử _ d ụ n g   đ ư ợ c   .,2
t h ầ y   h a y   d ạ y   l ố   g i ờ   s a n g   t h ờ i _ g i a n   ă n   t r ư a   .,0
đ ư ợ c   l à m   s e m i n a r   n ê n   s i n h _ v i ê n   n g h i ê n _ c ứ u   n h i ề u   h ơ n   .,0
g i ả n g _ v i ê n   d ạ y   n h i ệ t _ t ì n h   v à   b i ế t   c á c h   g i ả n g   c h o   s i n h _ v i ê n   .,0
m á y _ c h i ế u   c h ư a   r õ   n é t   c h o   t o à n   t h ẻ   s i n h _ v i ê n   t r o n g   p h ò n g   .,2
g i á o _ v i ê n   d ễ   h i ể u   .,0
"n â n g _ c ấ p   t r a n g _ t h i ế t _ b ị   p h ò n g   h ọ c   d o u b l e d o t   m á y _ c h i ế u   ,   q u ạ t   .",2
c ầ n   t h ự c _ h à n h   n h i ề u   l ê n   .,1
"t h ầ y   r ấ t   d ễ _ c h ị u   ,   g i ớ i _ t h i ệ u   v ề   t h ự c _ t ế   b ê n   n g o à i   n h i ề u   !",0
n h i ệ t _ t ì n h   v à   g i ả n g   d ễ   h i ể u   .,0
s ử a   v à   c h o   c á c   b à i _ t ậ p   r õ _ r à n g   h ơ n   !,0
c ô   r ấ t   v u i _ t í n h   v à   n h i ệ t _ t ì n h   .,0
t h ầ y   w z j w z 6 0   l à   m ộ t   g i ả n g _ v i ê n   r ấ t   t ậ n _ t â m   v à   y ê u   n g h ề   !,0
t h ầ y   d ạ y   t ậ n _ t â m   v ớ i   s i n h _ v i ê n   .,0
"n h i ệ t _ t ì n h   g i ả n g _ d ạ y   ,   h ư ớ n g _ d ẫ n   s i n h _ v i ê n   .",0
g i ả n g _ v i ê n   c ầ n   t h a y _ đ ổ i   c á c h   g i ả n g _ d ạ y   .,0
"p h ư ơ n g _ p h á p   g i ả n g _ d ạ y   c h ư a   h ợ p _ l ý   ,   đ a _ p h ầ n   l à   đ ọ c   s l i d e   .",0
c ó   n h ữ n g   l ú c   t h ầ y   v à o   r ấ t   s ớ m   n h ư n g   k h o ả n g   1 3 h 3 0   h o ặ c   1 3 h 4 5   t h ì   m ớ i   c h ị u   đ ọ c   s l i d e   .,0
"t h ầ y   đ ế n   l ớ p   r ấ t   đ ú n g   g i ờ   ,   h ầ u _ n h ư   g ầ n   9 0 %   l à   đ ế n   l ớ p   d ạ y   r ấ t   đ ú n g   g i ờ   .",0
g i ả m   s ố   t i ế t   t r o n g   b u ổ i   h ọ c   .,1
p h ư ơ n g _ p h á p   l ô i _ c u ố n   s i n h _ v i ê n   .,0
t h ầ y   d ạ y   c ứ n g _ n h ắ c   v à   n h a n h   !,0
t h ầ y   c u n g _ c ấ p   n h ữ n g   t h ô n g _ t i n   r ấ t   m ớ i   v à   r ấ t   c ó _ í c h   c h o   s i n h _ v i ê n   c ả   v ề   h ọ c _ t ậ p   v à   l à m _ v i ệ c   s a u _ n à y   !,0
c ó   v à i   đ i ề u   b ấ t _ c ậ p   l à   c ô   g i ả n g   đ ô i _ l ú c   g i ố n g   n h ư   h ơ i   đ u ố i   .,1
n ê n   k h ắ c _ p h ụ c   t h á i _ đ ộ   c ủ a   g i ả n g _ v i ê n   .,0
"k í n h   m o n g   g i ả n g _ v i ê n   c ó _ t h ể   c h o   t h ê m   n h i ề u   b à i _ t ậ p   n h ằ m   g i ú p   s i n h _ v i ê n   l u y ệ n _ t ậ p   ,   n ắ m _ b ắ t   n ộ i _ d u n g   m ô n _ h ọ c   v à   v ậ n _ d ụ n g   n ó   h i ệ u _ q u ả   h ơ n   ,   g i ú p _ í c h   c h o   v i ệ c   h ọ c   c á c   m ô n   s a u _ n à y   .",1
"g i ả n g _ v i ê n   c ó   k i ế n _ t h ứ c   c h u y ê n _ m ô n   c a o   ,   k h ả _ n ă n g   t r u y ề n _ đ ạ t   t ố t   .",0
"t h ầ y   d ạ y   h a y   ,   r ấ t   v u i _ v ẻ   .",0
c ầ n   h ư ớ n g _ d ẫ n   t ụ i   e m   n h i ề u   h ơ n   .,0
g i á o _ v i ê n   c ó   p h o n g _ c á c h   g i ả n g _ d ạ y   n g h i ê m _ t ú c   .,0
"g i ả n g _ v i ê n   l ê n _ l ớ p   đ ú n g   g i ờ   ,   g i ả n g _ d ạ y   n g h i ê m _ t ú c   ,   t ậ n _ t â m   ,   n h i ệ t _ t ì n h   .",0
g i ớ i _ t h i ệ u   n h ữ n g   m ả n g   m ớ i   c h o   s i n h _ v i ê n   .,0
"t h ầ y   h i ề n   ,   t ậ n _ t ì n h   g i ả n g   b à i   .",0
k h ô n g _ k h í   l ớ p _ h ọ c   t h ì   k h ô n g   đ ư ợ c   s ô i _ n ổ i   .,0
t h ầ y   h a y   u p   s l i d e   l ê n   w e d   t r ư ờ n g   r ấ t   c h ậ m   (   t h ứ   3   h ọ c   t h ì   t h ứ   2   t h ầ y   m ớ i   u p   )   .,0
t h ầ y   d ạ y   r ấ t   n h i ệ t _ h u y ế t   v à   t ậ n _ t ì n h   .,0
"g i ả n g _ v i ê n   h o à _ đ ồ n g   ,   v u i _ t í n h   g i ú p   g i ờ   h ọ c   đ ỡ   b u ồ n _ n g ủ   v à   l ô i _ k é o   s i n h _ v i ê n   t h í c h _ t h ú   n g h e   g i ả n g   .",0
n ộ i _ d u n g   m ô n _ h ọ c   c ầ n   r õ _ r à n g   h ơ n _ n ữ a   đ ể   b i ế t   m ô n _ h ọ c   h ọ c   c á i   g ì   v à   k h ả _ n ă n g   t i ế p _ n h ậ n   k i ế n _ t h ứ c   c ủ a   s i n h _ v i ê n   .,1
"n ê n   c ậ p _ n h ậ t   g i á o _ t r ì n h   đ ầ y _ đ ủ   ,   n ộ i _ d u n g   m ô n _ h ọ c   n ê n   c ả i _ t i ế n   ,   p h ầ n   t h ự c _ h à n h   n ê n   h i ệ u _ c h ỉ n h   đ ể   t h ố n g _ n h ấ t   v ớ i   l ý _ t h u y ế t   .",1
c á c h _ t h ứ c   t r ì n h _ b à y   b à i   g i ả n g   c ủ a   t h ầ y   c h ư a   t i ế p _ c ậ n   đ ư ợ c   h ọ c _ s i n h   .,0
